id,skill,category,confidence score
5fcca90a32176d42d53f3e6424295973,dentist,PersonType,0.89
5fcca90a32176d42d53f3e6424295973,dentures dental implants,Product,0.71
5fcca90a32176d42d53f3e6424295973,dentures tooth replacement,Product,0.57
5fcca90a32176d42d53f3e6424295973,dental lab,Location,0.9
5fcca90a32176d42d53f3e6424295973,patients,PersonType,0.96
5fcca90a32176d42d53f3e6424295973,six million,Quantity,0.8
5fcca90a32176d42d53f3e6424295973,patients,PersonType,0.96
5fcca90a32176d42d53f3e6424295973,affordable care,Organization,0.56
5fcca90a32176d42d53f3e6424295973,berkshire partners,Organization,0.58
5fcca90a32176d42d53f3e6424295973,berkshire,Organization,0.46
5fcca90a32176d42d53f3e6424295973,october 2015,DateTime,0.8
5fcca90a32176d42d53f3e6424295973,research,Skill,0.91
5fcca90a32176d42d53f3e6424295973,analyzing,Skill,0.83
5fcca90a32176d42d53f3e6424295973,marketing,Skill,0.85
5fcca90a32176d42d53f3e6424295973,research,Skill,0.8
5fcca90a32176d42d53f3e6424295973,modeling,Skill,0.87
5fcca90a32176d42d53f3e6424295973,customer,Skill,0.5
5fcca90a32176d42d53f3e6424295973,senior director,PersonType,0.67
5fcca90a32176d42d53f3e6424295973,enterprise analytics design,Skill,0.69
5fcca90a32176d42d53f3e6424295973,business performance metrics,Skill,0.85
5fcca90a32176d42d53f3e6424295973,analysis,Skill,0.54
5fcca90a32176d42d53f3e6424295973,data gathering,Skill,0.64
5fcca90a32176d42d53f3e6424295973,presentations,Skill,0.73
5fcca90a32176d42d53f3e6424295973,senior director,PersonType,0.7
5fcca90a32176d42d53f3e6424295973,architect,PersonType,0.4
5fcca90a32176d42d53f3e6424295973,develop,Skill,0.59
5fcca90a32176d42d53f3e6424295973,automate analytics,Skill,0.78
5fcca90a32176d42d53f3e6424295973,business,Skill,0.51
5fcca90a32176d42d53f3e6424295973,forecasting,Skill,0.82
5fcca90a32176d42d53f3e6424295973,impact analysis,Skill,0.83
5fcca90a32176d42d53f3e6424295973,presentations,Skill,0.81
5fcca90a32176d42d53f3e6424295973,stakeholders,PersonType,0.82
5fcca90a32176d42d53f3e6424295973,data structures,Skill,0.68
5fcca90a32176d42d53f3e6424295973,sales,Skill,0.65
5fcca90a32176d42d53f3e6424295973,statistics,Skill,0.77
5fcca90a32176d42d53f3e6424295973,mathematics,Skill,0.95
5fcca90a32176d42d53f3e6424295973,physics,Skill,0.95
5fcca90a32176d42d53f3e6424295973,ops research,Skill,0.86
5fcca90a32176d42d53f3e6424295973,statistical software,Skill,0.93
5fcca90a32176d42d53f3e6424295973,databases,Skill,0.96
5fcca90a32176d42d53f3e6424295973,scripting languages,Skill,0.88
5fcca90a32176d42d53f3e6424295973,python,Skill,0.82
5fcca90a32176d42d53f3e6424295973,business,Skill,0.75
5fcca90a32176d42d53f3e6424295973,pulling datasets,Skill,0.72
5fcca90a32176d42d53f3e6424295973,statistics,Skill,0.95
5fcca90a32176d42d53f3e6424295973,translating,Skill,1.0
5fcca90a32176d42d53f3e6424295973,business,Skill,0.93
5fcca90a32176d42d53f3e6424295973,data,Skill,0.65
5fcca90a32176d42d53f3e6424295973,analysis trends,Skill,0.87
5fcca90a32176d42d53f3e6424295973,applied knowledge measurement,Skill,0.91
5fcca90a32176d42d53f3e6424295973,statistics,Skill,0.86
5fcca90a32176d42d53f3e6424295973,problem solving,Skill,0.99
5fcca90a32176d42d53f3e6424295973,business,Skill,0.93
5fcca90a32176d42d53f3e6424295973,written,Skill,0.5
5fcca90a32176d42d53f3e6424295973,40 hours,DateTime,0.8
5fcca90a32176d42d53f3e6424295973,morrisville,Location,0.71
5fcca90a32176d42d53f3e6424295973,nc,Location,0.33
5fcca90a32176d42d53f3e6424295973,office,Location,0.46
5fcca90a32176d42d53f3e6424295973,10 pounds,Quantity,0.8
0b002e43f8899ed10b9e67d5f63506a7,one,Quantity,0.8
0b002e43f8899ed10b9e67d5f63506a7,construction,Skill,0.75
0b002e43f8899ed10b9e67d5f63506a7,cosmetics,Product,0.67
0b002e43f8899ed10b9e67d5f63506a7,rubber,Product,0.6
0b002e43f8899ed10b9e67d5f63506a7,100 years,DateTime,0.8
0b002e43f8899ed10b9e67d5f63506a7,three,Quantity,0.8
0b002e43f8899ed10b9e67d5f63506a7,"14,600",Quantity,0.8
0b002e43f8899ed10b9e67d5f63506a7,employees,PersonType,0.97
0b002e43f8899ed10b9e67d5f63506a7,70,Quantity,0.8
0b002e43f8899ed10b9e67d5f63506a7,north america,Location,0.5
0b002e43f8899ed10b9e67d5f63506a7,headquarters,Location,0.6
0b002e43f8899ed10b9e67d5f63506a7,ann arbor,Person,0.37
0b002e43f8899ed10b9e67d5f63506a7,data scientist,PersonType,0.71
0b002e43f8899ed10b9e67d5f63506a7,data scientist,PersonType,0.85
0b002e43f8899ed10b9e67d5f63506a7,data scientist,PersonType,0.91
0b002e43f8899ed10b9e67d5f63506a7,digital transformation,Skill,0.92
0b002e43f8899ed10b9e67d5f63506a7,sales,Skill,0.57
0b002e43f8899ed10b9e67d5f63506a7,marketing,Skill,0.84
0b002e43f8899ed10b9e67d5f63506a7,production,Skill,0.92
0b002e43f8899ed10b9e67d5f63506a7,business,Skill,0.51
0b002e43f8899ed10b9e67d5f63506a7,analyzing,Skill,0.84
0b002e43f8899ed10b9e67d5f63506a7,data,Skill,0.66
0b002e43f8899ed10b9e67d5f63506a7,analytics,Skill,0.63
0b002e43f8899ed10b9e67d5f63506a7,business,Skill,0.68
0b002e43f8899ed10b9e67d5f63506a7,data sets,Skill,0.69
0b002e43f8899ed10b9e67d5f63506a7,operational excellence,Skill,0.8
0b002e43f8899ed10b9e67d5f63506a7,machine,Skill,0.6
0b002e43f8899ed10b9e67d5f63506a7,data scientist,PersonType,0.58
0b002e43f8899ed10b9e67d5f63506a7,product,Skill,0.72
0b002e43f8899ed10b9e67d5f63506a7,sales,Skill,0.86
0b002e43f8899ed10b9e67d5f63506a7,marketing,Skill,0.97
0b002e43f8899ed10b9e67d5f63506a7,leadership,Skill,0.67
0b002e43f8899ed10b9e67d5f63506a7,data sets,Skill,0.73
0b002e43f8899ed10b9e67d5f63506a7,process optimization,Skill,0.91
0b002e43f8899ed10b9e67d5f63506a7,machine learning,Skill,0.94
0b002e43f8899ed10b9e67d5f63506a7,analyze,Skill,0.59
0b002e43f8899ed10b9e67d5f63506a7,data,Skill,0.57
0b002e43f8899ed10b9e67d5f63506a7,optimization,Skill,0.6
0b002e43f8899ed10b9e67d5f63506a7,product development,Skill,0.69
0b002e43f8899ed10b9e67d5f63506a7,business,Skill,0.68
0b002e43f8899ed10b9e67d5f63506a7,data scientists,PersonType,0.91
0b002e43f8899ed10b9e67d5f63506a7,mentorship,Skill,0.9
0b002e43f8899ed10b9e67d5f63506a7,analytics,Skill,0.67
0b002e43f8899ed10b9e67d5f63506a7,design,Skill,0.97
0b002e43f8899ed10b9e67d5f63506a7,statistical,Skill,0.53
0b002e43f8899ed10b9e67d5f63506a7,machine learning,Skill,0.94
0b002e43f8899ed10b9e67d5f63506a7,insights,Skill,0.85
0b002e43f8899ed10b9e67d5f63506a7,data,Skill,0.59
0b002e43f8899ed10b9e67d5f63506a7,technologies,Skill,0.56
0b002e43f8899ed10b9e67d5f63506a7,robotic process automation,Skill,0.99
0b002e43f8899ed10b9e67d5f63506a7,rpa,Skill,0.61
0b002e43f8899ed10b9e67d5f63506a7,deep learning,Skill,0.97
0b002e43f8899ed10b9e67d5f63506a7,nlp,Organization,0.56
0b002e43f8899ed10b9e67d5f63506a7,iot automation,Skill,0.73
0b002e43f8899ed10b9e67d5f63506a7,predictive modeling,Skill,0.99
0b002e43f8899ed10b9e67d5f63506a7,customer experiences,Skill,0.77
0b002e43f8899ed10b9e67d5f63506a7,supply chain management,Skill,0.68
0b002e43f8899ed10b9e67d5f63506a7,business,Skill,0.54
0b002e43f8899ed10b9e67d5f63506a7,data gathering,Skill,0.58
0b002e43f8899ed10b9e67d5f63506a7,data models,Skill,0.98
0b002e43f8899ed10b9e67d5f63506a7,algorithms,Skill,0.73
0b002e43f8899ed10b9e67d5f63506a7,data sets,Skill,0.89
0b002e43f8899ed10b9e67d5f63506a7,monitor,Skill,0.65
0b002e43f8899ed10b9e67d5f63506a7,analyze,Skill,0.84
0b002e43f8899ed10b9e67d5f63506a7,insights,Skill,0.55
0b002e43f8899ed10b9e67d5f63506a7,business,Skill,0.66
0b002e43f8899ed10b9e67d5f63506a7,degree,Quantity,0.8
0b002e43f8899ed10b9e67d5f63506a7,computer science,Skill,0.88
0b002e43f8899ed10b9e67d5f63506a7,degree,Quantity,0.8
0b002e43f8899ed10b9e67d5f63506a7,computer science,Skill,0.99
0b002e43f8899ed10b9e67d5f63506a7,5 years,DateTime,0.8
0b002e43f8899ed10b9e67d5f63506a7,machine learning,Skill,0.99
0b002e43f8899ed10b9e67d5f63506a7,statistical modeling,Skill,1.0
0b002e43f8899ed10b9e67d5f63506a7,optimization algorithms,Skill,0.99
0b002e43f8899ed10b9e67d5f63506a7,data sets,Skill,0.7
0b002e43f8899ed10b9e67d5f63506a7,statistical methods,Skill,0.97
0b002e43f8899ed10b9e67d5f63506a7,text mining,Skill,1.0
0b002e43f8899ed10b9e67d5f63506a7,predictive analytics,Skill,0.97
0b002e43f8899ed10b9e67d5f63506a7,deep learning data,Skill,0.85
0b002e43f8899ed10b9e67d5f63506a7,data mining insights,Skill,0.92
0b002e43f8899ed10b9e67d5f63506a7,scripting language,Skill,0.7
0b002e43f8899ed10b9e67d5f63506a7,analyzing,Skill,0.84
0b002e43f8899ed10b9e67d5f63506a7,unstructured data,Skill,0.57
0b002e43f8899ed10b9e67d5f63506a7,data architecture,Skill,0.62
0b002e43f8899ed10b9e67d5f63506a7,hadoop,Organization,0.46
0b002e43f8899ed10b9e67d5f63506a7,technology,Skill,0.61
0b002e43f8899ed10b9e67d5f63506a7,communication,Skill,0.92
0b002e43f8899ed10b9e67d5f63506a7,collaboration,Skill,0.95
0b002e43f8899ed10b9e67d5f63506a7,teamwork,Skill,0.64
0b002e43f8899ed10b9e67d5f63506a7,presentations,Skill,0.94
0b002e43f8899ed10b9e67d5f63506a7,executive management,Skill,0.59
0b002e43f8899ed10b9e67d5f63506a7,sustainability,Skill,0.55
0b002e43f8899ed10b9e67d5f63506a7,one,Quantity,0.8
0b002e43f8899ed10b9e67d5f63506a7,employer,PersonType,0.75
0b002e43f8899ed10b9e67d5f63506a7,health management,Skill,0.66
0b002e43f8899ed10b9e67d5f63506a7,social responsibility,Skill,0.7
0b002e43f8899ed10b9e67d5f63506a7,wacker,Organization,0.52
0b002e43f8899ed10b9e67d5f63506a7,wacker.be,Organization,0.9
02754e032854903fd7f958137096e749,data scientist,PersonType,0.55
02754e032854903fd7f958137096e749,technology,Skill,0.55
02754e032854903fd7f958137096e749,consumer,PersonType,0.6
02754e032854903fd7f958137096e749,motivations analysis,Skill,0.8
02754e032854903fd7f958137096e749,consumer,PersonType,0.9
02754e032854903fd7f958137096e749,product,Skill,0.82
02754e032854903fd7f958137096e749,marketing,Skill,0.81
02754e032854903fd7f958137096e749,strategies,Skill,0.44
02754e032854903fd7f958137096e749,tactics,Skill,0.72
02754e032854903fd7f958137096e749,candidate,PersonType,0.74
02754e032854903fd7f958137096e749,data mining,Skill,0.87
02754e032854903fd7f958137096e749,statistical,Skill,0.5
02754e032854903fd7f958137096e749,surface optimization,Skill,0.72
02754e032854903fd7f958137096e749,product,Skill,0.79
02754e032854903fd7f958137096e749,enhancement insights,Skill,0.57
02754e032854903fd7f958137096e749,member,PersonType,0.44
02754e032854903fd7f958137096e749,analytics,Skill,0.96
02754e032854903fd7f958137096e749,research,Skill,0.95
02754e032854903fd7f958137096e749,data-driven insights,Skill,0.98
02754e032854903fd7f958137096e749,clients,PersonType,0.75
02754e032854903fd7f958137096e749,partners,PersonType,0.54
02754e032854903fd7f958137096e749,first,Quantity,0.8
02754e032854903fd7f958137096e749,second,Quantity,0.8
02754e032854903fd7f958137096e749,third,Quantity,0.8
02754e032854903fd7f958137096e749,data,Skill,0.67
02754e032854903fd7f958137096e749,performance media,Skill,0.82
02754e032854903fd7f958137096e749,consumer,PersonType,0.69
02754e032854903fd7f958137096e749,sales,Skill,0.78
02754e032854903fd7f958137096e749,collaborating,Skill,0.69
02754e032854903fd7f958137096e749,members,PersonType,0.65
02754e032854903fd7f958137096e749,development,Skill,0.62
02754e032854903fd7f958137096e749,collaborate,Skill,0.96
02754e032854903fd7f958137096e749,consumer,PersonType,0.61
02754e032854903fd7f958137096e749,experience,Skill,0.6
02754e032854903fd7f958137096e749,media,Skill,0.66
02754e032854903fd7f958137096e749,targeting,Skill,0.6
02754e032854903fd7f958137096e749,measurement insights,Skill,0.98
02754e032854903fd7f958137096e749,data science,Skill,0.91
02754e032854903fd7f958137096e749,accuracy,Skill,0.59
02754e032854903fd7f958137096e749,impact assessment,Skill,0.62
02754e032854903fd7f958137096e749,members,PersonType,0.51
02754e032854903fd7f958137096e749,engineering,Skill,0.92
02754e032854903fd7f958137096e749,product management,Skill,0.69
02754e032854903fd7f958137096e749,data management,Skill,0.91
02754e032854903fd7f958137096e749,modeling algorithms,Skill,0.75
02754e032854903fd7f958137096e749,innovator,PersonType,0.69
02754e032854903fd7f958137096e749,data science,Skill,0.82
02754e032854903fd7f958137096e749,computer science,Skill,0.99
02754e032854903fd7f958137096e749,statistics,Skill,1.0
02754e032854903fd7f958137096e749,applied mathematics,Skill,0.98
02754e032854903fd7f958137096e749,data science,Skill,0.96
02754e032854903fd7f958137096e749,web,Skill,0.45
02754e032854903fd7f958137096e749,data mining,Skill,0.8
02754e032854903fd7f958137096e749,statistical analysis,Skill,0.83
02754e032854903fd7f958137096e749,segmentation modeling,Skill,0.92
02754e032854903fd7f958137096e749,data sets,Skill,0.64
02754e032854903fd7f958137096e749,analyzing,Skill,0.8
02754e032854903fd7f958137096e749,analytical tools,Skill,0.55
02754e032854903fd7f958137096e749,programming languages,Skill,0.9
02754e032854903fd7f958137096e749,linux,Skill,0.57
02754e032854903fd7f958137096e749,bash,Skill,0.46
02754e032854903fd7f958137096e749,scripting,Skill,0.64
02754e032854903fd7f958137096e749,collaborative,Skill,0.96
02754e032854903fd7f958137096e749,communication presentation,Skill,0.75
02754e032854903fd7f958137096e749,quotient,Organization,0.67
02754e032854903fd7f958137096e749,quotient technology inc,Organization,0.82
02754e032854903fd7f958137096e749,marketing,Skill,0.5
02754e032854903fd7f958137096e749,sales,Skill,0.57
02754e032854903fd7f958137096e749,cloud platforms,Skill,0.66
02754e032854903fd7f958137096e749,promotions,Skill,1.0
02754e032854903fd7f958137096e749,media,Skill,1.0
02754e032854903fd7f958137096e749,analytics,Skill,1.0
02754e032854903fd7f958137096e749,offers,Skill,0.84
02754e032854903fd7f958137096e749,advertising,Skill,0.58
02754e032854903fd7f958137096e749,shopper,PersonType,0.52
02754e032854903fd7f958137096e749,data network,Skill,0.69
02754e032854903fd7f958137096e749,$400 billion,Quantity,0.8
02754e032854903fd7f958137096e749,20 million,Quantity,0.8
02754e032854903fd7f958137096e749,monthly,DateTime,0.8
02754e032854903fd7f958137096e749,coupons.com,Organization,0.9
02754e032854903fd7f958137096e749,technology,Skill,0.75
02754e032854903fd7f958137096e749,data distribution,Skill,0.8
02754e032854903fd7f958137096e749,clorox,Organization,0.75
02754e032854903fd7f958137096e749,procter & gamble,Organization,0.88
02754e032854903fd7f958137096e749,mills,Organization,0.58
02754e032854903fd7f958137096e749,kellogg’s,Organization,0.84
02754e032854903fd7f958137096e749,albertsons companies,Organization,0.93
02754e032854903fd7f958137096e749,cvs,Organization,0.94
02754e032854903fd7f958137096e749,dollar general,Organization,0.94
02754e032854903fd7f958137096e749,dollar,Quantity,0.8
02754e032854903fd7f958137096e749,kroger walgreens,Organization,0.9
02754e032854903fd7f958137096e749,1998,DateTime,0.8
02754e032854903fd7f958137096e749,california,Location,0.92
02754e032854903fd7f958137096e749,offices,Location,0.64
02754e032854903fd7f958137096e749,bangalore,Location,0.83
02754e032854903fd7f958137096e749,paris,Location,0.62
02754e032854903fd7f958137096e749,london,Location,0.69
02754e032854903fd7f958137096e749,quotient.com,Organization,0.9
cd91624f1b3432470affe062fcc83f3a,domino’s pizza,Organization,0.71
cd91624f1b3432470affe062fcc83f3a,1960,DateTime,0.8
cd91624f1b3432470affe062fcc83f3a,ypsilanti,Organization,0.43
cd91624f1b3432470affe062fcc83f3a,technology,Skill,0.88
cd91624f1b3432470affe062fcc83f3a,one,Quantity,0.8
cd91624f1b3432470affe062fcc83f3a,five,Quantity,0.8
cd91624f1b3432470affe062fcc83f3a,50%,Quantity,0.8
cd91624f1b3432470affe062fcc83f3a,sales,Skill,0.6
cd91624f1b3432470affe062fcc83f3a,business owners,PersonType,0.55
cd91624f1b3432470affe062fcc83f3a,90%,Quantity,0.8
cd91624f1b3432470affe062fcc83f3a,delivery,PersonType,0.49
cd91624f1b3432470affe062fcc83f3a,pizza,Product,0.39
cd91624f1b3432470affe062fcc83f3a,stores,Location,0.68
cd91624f1b3432470affe062fcc83f3a,one,Quantity,0.8
cd91624f1b3432470affe062fcc83f3a,pie,Product,0.97
cd91624f1b3432470affe062fcc83f3a,leader,Skill,0.58
cd91624f1b3432470affe062fcc83f3a,innovation,Skill,0.85
cd91624f1b3432470affe062fcc83f3a,digital commerce,Skill,0.91
cd91624f1b3432470affe062fcc83f3a,domino,Organization,0.4
cd91624f1b3432470affe062fcc83f3a,concepts,Skill,0.6
cd91624f1b3432470affe062fcc83f3a,technologies,Skill,0.94
cd91624f1b3432470affe062fcc83f3a,consumer,PersonType,0.85
cd91624f1b3432470affe062fcc83f3a,employee,PersonType,0.45
cd91624f1b3432470affe062fcc83f3a,data,Skill,0.82
cd91624f1b3432470affe062fcc83f3a,develop,Skill,0.63
cd91624f1b3432470affe062fcc83f3a,machine learning,Skill,0.96
cd91624f1b3432470affe062fcc83f3a,domino,Organization,0.44
cd91624f1b3432470affe062fcc83f3a,applications,Skill,0.59
cd91624f1b3432470affe062fcc83f3a,architect,PersonType,0.75
cd91624f1b3432470affe062fcc83f3a,deploying,Skill,0.55
cd91624f1b3432470affe062fcc83f3a,analytics,Skill,0.81
cd91624f1b3432470affe062fcc83f3a,data extraction,Skill,0.98
cd91624f1b3432470affe062fcc83f3a,preparation,Skill,0.95
cd91624f1b3432470affe062fcc83f3a,reporting,Skill,0.91
cd91624f1b3432470affe062fcc83f3a,dashboard development,Skill,0.83
cd91624f1b3432470affe062fcc83f3a,statistical analysis,Skill,0.95
cd91624f1b3432470affe062fcc83f3a,domino,Organization,0.43
cd91624f1b3432470affe062fcc83f3a,analytics,Skill,0.82
cd91624f1b3432470affe062fcc83f3a,machine learning,Skill,0.98
cd91624f1b3432470affe062fcc83f3a,strategy insights,Skill,0.8
cd91624f1b3432470affe062fcc83f3a,50%,Quantity,0.8
cd91624f1b3432470affe062fcc83f3a,prototyping,Skill,0.93
cd91624f1b3432470affe062fcc83f3a,machine learning,Skill,0.63
cd91624f1b3432470affe062fcc83f3a,employee,PersonType,0.79
cd91624f1b3432470affe062fcc83f3a,consumer,PersonType,0.47
cd91624f1b3432470affe062fcc83f3a,ml,Quantity,0.8
cd91624f1b3432470affe062fcc83f3a,algorithms,Skill,0.9
cd91624f1b3432470affe062fcc83f3a,25%,Quantity,0.8
cd91624f1b3432470affe062fcc83f3a,analytics,Skill,0.96
cd91624f1b3432470affe062fcc83f3a,test plans,Skill,0.73
cd91624f1b3432470affe062fcc83f3a,business,Skill,0.56
cd91624f1b3432470affe062fcc83f3a,translate,Skill,0.52
cd91624f1b3432470affe062fcc83f3a,analysis,Skill,0.62
cd91624f1b3432470affe062fcc83f3a,analysis mining,Skill,0.78
cd91624f1b3432470affe062fcc83f3a,20%,Quantity,0.8
cd91624f1b3432470affe062fcc83f3a,architect,PersonType,0.7
cd91624f1b3432470affe062fcc83f3a,machine learning,Skill,0.98
cd91624f1b3432470affe062fcc83f3a,clients,PersonType,0.55
cd91624f1b3432470affe062fcc83f3a,data science,Skill,0.9
cd91624f1b3432470affe062fcc83f3a,chain,Skill,0.66
cd91624f1b3432470affe062fcc83f3a,delivery,Skill,0.52
cd91624f1b3432470affe062fcc83f3a,e-commerce,Skill,0.82
cd91624f1b3432470affe062fcc83f3a,consulting,Skill,0.53
cd91624f1b3432470affe062fcc83f3a,5%,Quantity,0.8
cd91624f1b3432470affe062fcc83f3a,ml,Quantity,0.8
cd91624f1b3432470affe062fcc83f3a,coach,PersonType,0.66
cd91624f1b3432470affe062fcc83f3a,team members,PersonType,0.51
cd91624f1b3432470affe062fcc83f3a,machine,Skill,0.53
cd91624f1b3432470affe062fcc83f3a,methodology,Skill,0.73
cd91624f1b3432470affe062fcc83f3a,degree,Quantity,0.8
cd91624f1b3432470affe062fcc83f3a,degree,Quantity,0.8
cd91624f1b3432470affe062fcc83f3a,quantitative science statistics,Skill,0.85
cd91624f1b3432470affe062fcc83f3a,mathematics,Skill,0.97
cd91624f1b3432470affe062fcc83f3a,computer science,Skill,0.95
cd91624f1b3432470affe062fcc83f3a,engineering,Skill,0.96
cd91624f1b3432470affe062fcc83f3a,business,Skill,0.87
cd91624f1b3432470affe062fcc83f3a,one,Quantity,0.8
cd91624f1b3432470affe062fcc83f3a,scripting,Skill,0.82
cd91624f1b3432470affe062fcc83f3a,programming language,Skill,0.88
cd91624f1b3432470affe062fcc83f3a,r,Skill,0.55
cd91624f1b3432470affe062fcc83f3a,python,Skill,0.52
cd91624f1b3432470affe062fcc83f3a,one,Quantity,0.8
cd91624f1b3432470affe062fcc83f3a,deep learning,Skill,0.92
cd91624f1b3432470affe062fcc83f3a,cntk,Organization,0.45
cd91624f1b3432470affe062fcc83f3a,data integration,Skill,0.87
cd91624f1b3432470affe062fcc83f3a,geospatial data,Skill,0.97
cd91624f1b3432470affe062fcc83f3a,application,Skill,0.58
cd91624f1b3432470affe062fcc83f3a,two years,DateTime,0.8
cd91624f1b3432470affe062fcc83f3a,enterprise database,Skill,0.94
3500000916dbad9fd40d7a478c08933a,product,Skill,0.97
3500000916dbad9fd40d7a478c08933a,program management,Skill,1.0
3500000916dbad9fd40d7a478c08933a,san francisco,Location,0.86
3500000916dbad9fd40d7a478c08933a,employees,PersonType,0.97
3500000916dbad9fd40d7a478c08933a,building,Skill,0.6
3500000916dbad9fd40d7a478c08933a,employees,PersonType,0.98
3500000916dbad9fd40d7a478c08933a,customers,PersonType,0.95
3500000916dbad9fd40d7a478c08933a,every day,DateTime,0.8
3500000916dbad9fd40d7a478c08933a,responsibility,Skill,0.78
3500000916dbad9fd40d7a478c08933a,member,PersonType,0.61
3500000916dbad9fd40d7a478c08933a,customers,PersonType,0.99
3500000916dbad9fd40d7a478c08933a,product,Skill,0.86
3500000916dbad9fd40d7a478c08933a,program management,Skill,0.99
3500000916dbad9fd40d7a478c08933a,software,Skill,0.92
3500000916dbad9fd40d7a478c08933a,collaborative,Skill,0.78
3500000916dbad9fd40d7a478c08933a,engineering,Skill,0.59
3500000916dbad9fd40d7a478c08933a,advocating,Skill,0.52
3500000916dbad9fd40d7a478c08933a,customers,PersonType,0.92
3500000916dbad9fd40d7a478c08933a,engineering design,Skill,0.93
3500000916dbad9fd40d7a478c08933a,innovative,Skill,0.77
3500000916dbad9fd40d7a478c08933a,partner,PersonType,0.74
3500000916dbad9fd40d7a478c08933a,sales,Skill,0.93
3500000916dbad9fd40d7a478c08933a,customer success,Skill,0.68
3500000916dbad9fd40d7a478c08933a,customer,PersonType,0.53
3500000916dbad9fd40d7a478c08933a,marketing,Skill,0.98
3500000916dbad9fd40d7a478c08933a,finance,Skill,0.98
3500000916dbad9fd40d7a478c08933a,legal,Skill,0.99
